player_id,player_name,games,time,goals,shots,key_passes,yellow_cards,red_cards,position,team_name
1739,Eric Bailly,13,998,1,3,2,2,0,D S,Manchester United
546,David de Gea,37,3330,0,0,1,0,0,GK,Manchester United
548,Daley Blind,7,361,0,3,4,0,0,D M S,Manchester United
550,Marcos Rojo,9,649,0,5,2,6,0,D S,Manchester United
552,Ander Herrera,26,1249,0,12,11,5,0,M S,Manchester United
557,Matteo Darmian,8,442,0,2,1,0,0,D S,Manchester United
560,Sergio Romero,1,90,0,0,0,0,0,GK,Manchester United
654,Michael Carrick,2,110,0,2,1,0,0,M S,Manchester United
934,Axel Tuanzebe,1,1,0,0,0,0,0,S,Manchester United
951,Phil Jones,23,1974,0,2,2,2,0,D,Manchester United
1006,Luke Shaw,11,785,0,11,9,2,0,D S,Manchester United
1741,Zlatan Ibrahimovic,5,97,0,4,2,0,0,M S,Manchester United
5560,Scott McTominay,13,627,0,1,2,2,0,M S,Manchester United
6080,Victor Lindelöf,17,1280,0,1,2,1,0,D S,Manchester United
1726,Abdoulaye Doucouré,37,3326,7,46,40,10,0,M,Watford
574,Troy Deeney,29,1832,5,36,26,1,1,F S,Watford
1660,Andre Gray,31,1486,5,34,17,1,0,F S,Watford
1723,Roberto Pereyra,32,1618,5,33,23,3,0,F M S,Watford
6026,Richarlison,38,2832,5,95,26,4,0,F M S,Watford
764,Daryl Janmaat,23,1823,3,24,12,3,0,D S,Watford
1725,Christian Kabasele,28,2330,2,10,3,5,0,D S,Watford
6104,Will Hughes,15,1004,2,12,18,0,0,F M S,Watford
567,Miguel Britos,12,798,1,3,3,3,1,D S,Watford
572,Etienne Capoue,23,1544,1,23,8,3,0,M S,Watford
591,Gerard Deulofeu,7,443,1,8,11,0,0,F M S,Watford
596,Tom Cleverley,23,1909,1,16,29,1,1,M S,Watford
1159,Molla Wagué,6,441,1,3,0,0,0,D S,Watford
1763,Stefano Okaka,15,437,1,10,5,2,0,F S,Watford
5043,Kiko Femenía,23,1722,1,9,18,2,0,D M S,Watford
6230,André Carrillo,28,1533,1,23,20,2,0,F M S,Watford
524,Adrian Mariappa,28,2208,0,10,4,4,0,D S,Watford
564,Heurelho Gomes,24,2130,0,0,0,0,0,GK,Watford
566,Sebastian Prödl,21,1566,0,8,2,5,0,D S,Watford
568,José Holebas,28,2385,0,17,37,7,0,D S,Watford
571,Ben Watson,8,463,0,1,3,1,0,M S,Watford
575,Nordin Amrabat,3,202,0,1,3,0,0,F,Watford
581,Craig Cathcart,7,496,0,2,0,1,0,D S,Watford
736,Younes Kaboul,2,153,0,0,0,0,0,D,Watford
972,Jerome Sinclair,4,26,0,0,1,0,0,S,Watford
1138,Orestis Karnezis,15,1290,0,0,0,0,0,GK S,Watford
1677,Nathaniel Chalobah,6,448,0,12,1,1,0,M S,Watford
5706,Dodi Lukebakio,1,14,0,1,2,0,0,S,Watford
6303,Marvin Zeegelaar,12,995,0,0,7,4,1,D,Watford
4456,Chris Wood,24,1639,10,40,11,1,0,F S,Burnley
4422,Ashley Barnes,36,2143,9,61,17,10,0,F M S,Burnley
1661,Sam Vokes,29,953,4,30,9,3,0,F S,Burnley
712,Jack Cork,38,3420,2,16,18,7,0,M,Burnley
1659,Scott Arfield,18,1343,2,18,7,3,0,M S,Burnley
1663,Johann Berg Gudmundsson,35,2845,2,52,68,2,0,M S,Burnley
1746,Jeff Hendrick,34,2363,2,26,26,1,0,M S,Burnley
789,Robbie Brady,15,1279,1,24,25,3,0,M,Burnley
1655,Stephen Ward,28,2463,1,7,16,1,0,D,Burnley
1657,Steven Defour,24,2034,1,19,19,6,0,M,Burnley
1747,Kevin Long,16,1440,1,10,5,1,0,D,Burnley
593,Aaron Lennon,14,1133,0,10,7,2,0,M S,Burnley
669,Ashley Westwood,19,1099,0,8,8,2,0,M S,Burnley
857,Phil Bardsley,13,1130,0,2,5,5,0,D,Burnley
863,Jonathan Walters,3,29,0,1,0,0,0,S,Burnley
1651,Tom Heaton,4,305,0,0,0,0,0,GK,Burnley
1652,Matthew Lowton,26,2290,0,3,14,1,0,D S,Burnley
1654,Ben Mee,29,2610,0,24,6,5,0,D,Burnley
1665,James Tarkowski,31,2790,0,18,8,5,0,D,Burnley
1729,Georges-Kévin Nkoudou,8,216,0,3,1,1,0,M S,Burnley
5552,Nick Pope,35,3115,0,0,4,3,0,GK S,Burnley
6044,Charlie Taylor,11,950,0,0,4,3,0,D S,Burnley
6389,Nahki Wells,9,37,0,3,0,0,0,S,Burnley
6756,Dwight McNeil,1,1,0,0,0,0,0,S,Burnley
3800,Steve Mounie,28,1850,7,49,16,2,0,F S,Huddersfield
6038,Laurent Depoitre,33,1794,6,24,13,1,0,F S,Huddersfield
6033,Aaron Mooy,36,3077,4,29,50,4,0,M S,Huddersfield
6036,Rajiv van La Parra,33,2165,3,44,14,3,1,F M S,Huddersfield
4454,Tom Ince,33,2465,2,70,18,0,0,M S,Huddersfield
248,Elias Kachunga,19,1350,1,12,10,1,0,F M S,Huddersfield
815,Alex Pritchard,14,1006,1,18,21,1,0,F M S,Huddersfield
6139,Joe Lolley,6,213,1,3,1,1,0,M S,Huddersfield
705,Kasey Palmer,4,165,0,2,1,2,0,M S,Huddersfield
3468,Jonas Lössl,38,3420,0,0,3,1,0,GK,Huddersfield
5215,Florent Hadergjonaj,23,1675,0,9,24,3,0,D M S,Huddersfield
6029,Tommy Smith,24,1911,0,8,15,7,0,D S,Huddersfield
6030,Zanka,38,3420,0,13,9,6,0,D,Huddersfield
6031,Christopher Schindler,37,3269,0,10,9,6,1,D,Huddersfield
6032,Chris Löwe,23,1598,0,8,5,1,0,D S,Huddersfield
6034,Philip Billing,16,755,0,7,2,3,0,M S,Huddersfield
6035,Collin Quaner,26,1255,0,16,17,4,0,M S,Huddersfield
6037,Danny Williams,20,1108,0,12,4,2,0,M S,Huddersfield
6039,Michael Hefele,2,30,0,0,0,1,0,S,Huddersfield
6040,Scott Malone,22,1116,0,8,10,3,0,D S,Huddersfield
6067,Terence Kongolo,13,1043,0,2,3,0,0,D S,Huddersfield
6296,Abdelhamid Sabiri,5,215,0,5,2,1,0,M S,Huddersfield
6301,Jonathan Hogg,30,2425,0,11,9,8,1,M S,Huddersfield
6328,Dean Whitehead,4,63,0,0,0,0,0,S,Huddersfield
6344,Martin Cranie,3,184,0,0,0,0,0,D S,Huddersfield
882,Glenn Murray,35,2204,12,52,16,9,0,F S,Brighton
239,Pascal Groß,38,2979,7,43,81,2,0,F M S,Brighton
6231,José Izquierdo,32,1998,5,52,21,2,0,F M S,Brighton
4497,Anthony Knockaert,33,2433,3,46,32,4,1,M S,Brighton
4046,Tomer Hemed,16,849,2,17,3,0,0,F S,Brighton
756,Leonardo Ulloa,10,251,1,2,7,0,0,F S,Brighton
6048,Lewis Dunk,38,3420,1,27,11,7,0,D,Brighton
6049,Solly March,36,1817,1,28,19,3,0,F M S,Brighton
6542,Jürgen Locadia,6,225,1,6,1,0,0,F M S,Brighton
379,Markus Suttner,14,1176,0,3,6,0,0,D S,Brighton
2385,Mat Ryan,38,3420,0,0,0,0,0,GK,Brighton
3873,Ezequiel Schelotto,20,1314,0,6,5,3,0,D M S,Brighton
4258,Uwe Hünemeier,1,16,0,0,0,0,0,S,Brighton
4462,Liam Rosenior,3,157,0,2,0,0,0,D S,Brighton
4481,Isaiah Brown,13,296,0,1,6,0,0,F M S,Brighton
6046,Bruno,25,2022,0,2,9,3,0,D S,Brighton
6047,Shane Duffy,37,3296,0,28,8,8,0,D,Brighton
6050,Davy Pröpper,35,3122,0,36,20,2,1,M,Brighton
6051,Dale Stephens,36,3240,0,19,17,6,0,M,Brighton
6052,Jamie Murphy,4,166,0,1,1,0,0,M S,Brighton
6105,Gaëtan Bong,25,2243,0,4,9,2,0,D,Brighton
6299,Connor Goldson,3,198,0,3,0,1,0,D S,Brighton
6409,Beram Kayal,19,731,0,4,11,2,0,M S,Brighton
6430,Sam Baldock,2,28,0,0,0,0,0,S,Brighton
3261,Diego Rolan,26,1943,5,35,20,0,0,F M S,Malaga
2342,Gonzalo Castro,26,2083,4,32,31,4,1,M,Malaga
5169,Youssef En-Nesyri,25,1590,4,45,10,1,1,F S,Malaga
2133,Adrián,29,2339,3,35,18,8,1,F M S,Malaga
1701,Borja Bastón,20,967,2,27,4,2,0,F S,Malaga
1008,Brown Ideye,13,731,1,10,4,2,0,F S,Malaga
2071,Diego González,18,1435,1,12,3,5,0,D S,Malaga
2331,Roberto Rosales,35,3126,1,18,53,10,0,D,Malaga
2337,Recio,22,1841,1,26,24,9,1,M S,Malaga
3305,Paul Baysse,15,1239,1,11,0,1,0,D S,Malaga
1548,Adalberto Peñaranda,13,811,0,21,11,3,0,F M S,Malaga
1680,Luis Hernández,36,3240,0,5,6,8,0,D,Malaga
1724,Isaac Success,9,498,0,8,7,0,0,F M S,Malaga
1977,Manuel Iturra,20,1585,0,2,7,6,0,D M S,Malaga
1987,Zdravko Kuzmanovic,8,482,0,3,8,0,2,M S,Malaga
2131,Keko,21,1223,0,18,14,3,0,M S,Malaga
2195,Mehdi Lacen,15,1066,0,5,5,2,0,M S,Malaga
2216,Jony,5,212,0,5,5,1,0,M S,Malaga
2300,Samu García,7,171,0,2,1,1,1,M S,Malaga
2334,Miguel Torres,8,679,0,2,2,3,0,D,Malaga
2343,Juanpi,16,601,0,15,12,1,0,M S,Malaga
2347,Federico Ricca,14,1109,0,5,6,4,0,D S,Malaga
2350,Cifuentes,2,106,0,0,2,0,0,D S,Malaga
2525,Juankar,10,783,0,2,11,2,0,D S,Malaga
2534,Andrés Prieto,4,360,0,0,0,0,0,GK,Malaga
2578,Javi Ontiveros,12,374,0,8,6,4,0,M S,Malaga
3820,Maxime Lestienne,12,676,0,11,9,1,0,D M S,Malaga
4119,Alberto Bueno,11,210,0,5,4,0,0,F S,Malaga
5087,Roberto Jiménez,34,3060,0,1,2,0,0,GK,Malaga
5206,Alejandro Mula,11,563,0,17,2,1,0,F M S,Malaga
6244,Emanuel Cecchini,2,28,0,1,0,1,0,S,Malaga
6297,Esteban Rolón,8,428,0,3,1,1,0,M S,Malaga
6371,Alejandro Robles,1,90,0,0,0,0,0,D,Malaga
6442,Ignasi Miquel,20,1775,0,10,2,5,1,D,Malaga
6689,Iván Rodríguez,1,19,0,0,0,1,0,S,Malaga
6757,Alberto López,1,43,0,0,0,0,0,S,Malaga
6759,Juan Cruz,1,6,0,0,0,0,0,S,Malaga
3210,Wissam Ben Yedder,25,1701,9,50,28,1,1,F S,Sevilla
1229,Luis Muriel,29,1603,7,58,19,4,0,F M S,Sevilla
2199,Pablo Sarabia,34,2407,6,58,47,7,1,D F M S,Sevilla
1732,Nolito,30,1596,4,38,33,4,0,F M S,Sevilla
1836,Franco Vázquez,30,1852,4,55,41,5,0,M S,Sevilla
1520,Éver Banega,31,2392,3,37,67,9,1,M S,Sevilla
5050,Clement Lenglet,35,3000,3,13,5,9,0,D S,Sevilla
1016,Miguel Layún,16,1175,2,22,11,4,0,D M S,Sevilla
4699,Simon Kjaer,20,1569,2,9,2,3,0,D S,Sevilla
5111,Ganso,8,526,2,7,8,0,0,M S,Sevilla
616,Jesús Navas,26,1762,1,20,31,2,0,D F M S,Sevilla
1809,Joaquín Correa,21,1199,1,24,23,5,0,F M S,Sevilla
2070,Carlos Fernández,2,140,1,5,3,0,0,F,Sevilla
2413,Steven N&#039;Zonzi,27,2215,1,22,13,2,0,M S,Sevilla
2443,Michael Krohn-Dehli,13,535,1,5,3,0,0,M S,Sevilla
6135,Guido Pizarro,24,1754,1,13,8,9,0,M S,Sevilla
336,Johannes Geis,14,666,0,6,5,0,0,D M S,Sevilla
2062,Nico Pareja,5,407,0,3,1,2,0,D,Sevilla
2064,Sergio Escudero,27,2330,0,19,14,10,0,D S,Sevilla
2069,Daniel Carriço,6,457,0,2,2,1,0,D S,Sevilla
2072,Sergio Rico,24,2156,0,0,0,2,0,GK S,Sevilla
2074,Borja Lasso,1,57,0,0,1,0,0,M,Sevilla
2356,Roque Mesa,7,339,0,1,5,2,0,M S,Sevilla
2415,David Soria,15,1264,0,0,0,1,0,GK,Sevilla
2537,Sandro Ramírez,13,715,0,24,9,0,0,F M S,Sevilla
3354,Sébastien Corchia,12,826,0,5,5,4,0,D S,Sevilla
5051,Gabriel Mercado,26,2125,0,18,9,9,0,D S,Sevilla
5052,Walter Montoya,1,77,0,1,1,0,0,F,Sevilla
6318,Lionel Carole,6,540,0,3,3,0,0,D,Sevilla
6572,Guilherme Arana,3,192,0,0,0,0,0,D S,Sevilla
6760,José Lara,1,9,0,0,0,0,0,S,Sevilla
2305,Adrián,30,2347,9,60,34,1,0,F M S,Deportivo La Coruna
1700,Lucas Pérez,35,2797,8,54,78,3,0,F M S,Deportivo La Coruna
4068,Florin Andone,29,1629,6,56,9,6,0,F S,Deportivo La Coruna
2466,Celso Borges,32,2303,3,32,26,3,1,F M S,Deportivo La Coruna
5188,Borja Valle,17,467,3,15,9,1,0,F S,Deportivo La Coruna
76,Fabian Schär,25,2221,2,18,7,10,0,D,Deportivo La Coruna
2318,Fede Cartabia,20,1342,2,32,22,6,0,F M S,Deportivo La Coruna
2314,Sidnei,21,1780,1,9,5,4,0,D,Deportivo La Coruna
2333,Raúl Albentosa,20,1747,1,11,3,5,0,D S,Deportivo La Coruna
2500,Luisinho,30,2622,1,16,18,12,0,D S,Deportivo La Coruna
5080,Emre Colak,26,1461,1,17,37,4,0,F M S,Deportivo La Coruna
55,Przemyslaw Tyton,2,97,0,0,0,0,0,GK S,Deportivo La Coruna
580,Costel Pantilimon,6,540,0,0,0,0,0,GK,Deportivo La Coruna
670,Carles Gil,10,480,0,10,12,0,0,F M S,Deportivo La Coruna
1891,Guilherme,31,2646,0,38,15,11,0,M,Deportivo La Coruna
2188,Rubén Martínez,28,2478,0,0,0,3,0,GK S,Deportivo La Coruna
2315,Alejandro Arribas,3,270,0,2,0,0,0,D,Deportivo La Coruna
2316,Juanfran,35,3060,0,24,31,3,0,D S,Deportivo La Coruna
2320,Pedro Mosquera,23,1397,0,12,9,7,0,M S,Deportivo La Coruna
2393,Eneko Bóveda,8,670,0,0,0,2,0,D S,Deportivo La Coruna
2443,Michael Krohn-Dehli,11,733,0,8,1,2,0,M S,Deportivo La Coruna
2467,Fernando Navarro,15,1035,0,0,4,4,0,D S,Deportivo La Coruna
2538,Zakaria Bakkali,23,897,0,25,8,5,0,F M S,Deportivo La Coruna
3943,Sulley Muntari,8,415,0,4,1,3,0,M S,Deportivo La Coruna
5081,Edu Expósito,3,88,0,0,0,1,0,S,Deportivo La Coruna
5084,Bruno Gama,6,112,0,1,2,1,0,M S,Deportivo La Coruna
6241,Federico Valverde,24,1228,0,18,10,0,0,M S,Deportivo La Coruna
6342,Gerard Valentín,3,156,0,2,0,0,0,D M S,Deportivo La Coruna
6363,Francis Uzoho,2,180,0,0,0,0,0,GK,Deportivo La Coruna
6471,Aldo One,1,90,0,0,0,0,0,D,Deportivo La Coruna
6509,Maksym Koval,2,121,0,0,0,0,1,GK,Deportivo La Coruna
6749,Mujaid Sadick,2,105,0,0,0,0,0,D S,Deportivo La Coruna
2361,Willian José,34,2789,15,89,40,4,0,F S,Real Sociedad
2234,Mikel Oyarzabal,35,2788,12,64,42,3,0,F M S,Real Sociedad
897,Juanmi,30,1490,8,37,9,3,0,F M S,Real Sociedad
2232,Asier Illarramendi,36,3165,7,35,34,9,1,M S,Real Sociedad
2571,Sergio Canales,36,1921,4,67,56,4,0,F M S,Real Sociedad
323,Adnan Januzaj,28,1584,3,58,35,4,0,F M S,Real Sociedad
2163,Diego Llorente,27,2331,3,21,0,8,1,D S,Real Sociedad
2228,Aritz Elustondo,19,1600,3,11,7,1,0,D S,Real Sociedad
2233,Xabi Prieto,26,1949,3,16,42,1,0,F M S,Real Sociedad
2238,Jon Bautista,11,168,1,6,1,0,0,F S,Real Sociedad
2416,Carlos Vela,13,363,1,11,9,0,0,F M S,Real Sociedad
2417,Igor Zubeldia,25,1573,1,20,6,2,1,D M S,Real Sociedad
2484,Iñigo Martínez,12,1057,1,11,7,0,0,D,Real Sociedad
4059,Héctor Moreno,8,720,1,8,2,1,0,D,Real Sociedad
5153,Kévin Rodrigues,20,1632,1,14,15,2,0,D S,Real Sociedad
2225,Gerónimo Rulli,26,2340,0,0,1,3,0,GK,Real Sociedad
2230,David Zurutuza,31,2252,0,14,11,2,0,M S,Real Sociedad
2239,Alberto De la Bella,17,1529,0,6,15,4,0,D,Real Sociedad
2242,Rubén Pardo,6,221,0,1,4,0,1,M S,Real Sociedad
2277,Moyá,9,764,0,0,0,0,0,GK,Real Sociedad
2418,Álvaro Odriozola,35,2916,0,8,44,2,1,D M S,Real Sociedad
2512,Carlos Martínez,1,2,0,0,0,0,0,S,Real Sociedad
2535,Imanol Agirretxe,11,212,0,6,0,0,0,F S,Real Sociedad
4130,Raúl Navas,20,1792,0,13,5,4,0,D,Real Sociedad
5112,Toño Ramírez,4,316,0,0,0,0,0,GK S,Real Sociedad
5179,Jon Guridi,4,47,0,0,0,0,0,S,Real Sociedad
6325,Andoni Gorosabel,2,77,0,0,0,0,0,D S,Real Sociedad
2120,Gerard Moreno,38,3413,16,105,44,4,0,F M,Espanyol
2304,Leo Baptistao,36,2690,8,79,25,4,0,F M S,Espanyol
2382,Pablo Piatti,30,1759,2,30,41,0,0,M S,Espanyol
4060,Sergio García,33,1618,2,39,26,4,0,F M S,Espanyol
1857,David López,37,3330,1,14,8,7,0,D M,Espanyol
2240,Esteban Granero,25,1221,1,13,17,5,0,M S,Espanyol
2621,Sergi Darder,35,2798,1,29,28,7,0,M S,Espanyol
5085,Marc Navarro,19,1102,1,20,9,3,0,D S,Espanyol
5134,Óscar Melendo,18,668,1,8,9,1,0,M S,Espanyol
6136,Mario Hermoso,22,1928,1,10,5,5,1,D,Espanyol
582,Jurado,29,1514,0,13,16,1,0,F M S,Espanyol
667,Carlos Sánchez,14,1123,0,4,3,3,0,M S,Espanyol
1618,Diego López,10,853,0,0,0,1,0,GK,Espanyol
2107,Pau López,29,2567,0,0,2,3,0,GK S,Espanyol
2108,Javi López,14,965,0,3,5,4,0,D S,Espanyol
2112,Papakouly Diop,5,261,0,1,2,2,0,M S,Espanyol
2113,Víctor Sánchez,30,2465,0,13,5,13,0,D M S,Espanyol
2115,Hernán Pérez,4,137,0,0,0,1,0,M S,Espanyol
2377,Javi Fuego,17,1351,0,6,2,6,0,M,Espanyol
2435,Óscar Duarte,11,990,0,3,0,1,0,D,Espanyol
4077,Sergio Sánchez,2,101,0,1,0,1,0,D S,Espanyol
4084,Naldo,11,921,0,1,0,2,0,D S,Espanyol
4131,Dídac Vilá,14,722,0,11,8,3,0,D S,Espanyol
5086,Marc Roca,8,257,0,4,2,0,0,M S,Espanyol
5133,Aarón Martín,32,2815,0,5,31,6,0,D S,Espanyol
4136,Ángel,33,2304,13,68,18,7,0,F S,Getafe
2155,Jorge Molina,36,2799,7,64,34,10,0,F S,Getafe
2231,Markel Bergara,18,1472,4,16,2,5,0,M,Getafe
690,Loïc Remy,11,460,3,11,0,2,1,F M S,Getafe
2532,Amath Diedhiou,37,2904,3,42,23,9,0,F M S,Getafe
2149,Francisco Portillo,33,2469,2,20,23,6,0,M S,Getafe
2193,Cala,20,1800,2,16,6,9,0,D,Getafe
2194,Damián Suárez,33,2878,1,10,36,14,1,D,Getafe
2319,Faycal Fajr,31,2380,1,22,34,7,0,M S,Getafe
3264,Mauro Arambarri,27,2148,1,21,9,8,1,M S,Getafe
6151,Djené Dakonam,36,3240,1,11,3,9,0,D,Getafe
6152,Álvaro Jiménez,13,521,1,9,7,3,1,M S,Getafe
6153,Gaku Shibasaki,22,1003,1,10,9,2,0,F M S,Getafe
6368,Mathías Olivera,3,101,1,1,1,0,0,M S,Getafe
715,Jefferson Montero,4,55,0,0,0,0,0,S,Getafe
895,Mathieu Flamini,8,484,0,1,1,1,1,M S,Getafe
2151,Francisco Molinero,10,564,0,4,2,5,0,D S,Getafe
2190,Vicente Guaita,33,2970,0,0,1,1,0,GK,Getafe
2195,Mehdi Lacen,4,55,0,2,0,1,0,S,Getafe
2444,Bruno,20,1536,0,4,4,5,0,D S,Getafe
4183,Vitorino Antunes,34,2796,0,30,28,14,0,D S,Getafe
4401,Emiliano Martinez,5,450,0,0,0,0,0,GK,Getafe
6154,Sergio Mora,26,788,0,6,6,5,0,M S,Getafe
6168,Leandro Cabrera,9,722,0,2,2,3,0,D S,Getafe
6343,Barri,2,110,0,1,0,0,0,M S,Getafe
6367,Carlos Calderón,1,2,0,0,0,0,0,S,Getafe
6426,Daniel Pacheco,11,160,0,1,6,0,0,S,Getafe
6473,Merveille Ndockyt,6,58,0,0,0,1,0,S,Getafe
6637,Hugo Duro,2,18,0,1,0,0,0,S,Getafe
6738,Alberto Redondo,1,90,0,0,0,0,0,D,Getafe
6739,David Alba,1,62,0,0,0,0,0,D,Getafe
6740,Miguel Ángel Rubio,1,28,0,0,0,0,0,S,Getafe
2270,Antoine Griezmann,32,2532,19,72,43,7,1,F M S,Atletico Madrid
2275,Ángel Correa,37,2272,8,46,29,4,1,F M S,Atletico Madrid
2442,Kevin Gameiro,25,1115,7,20,9,0,0,F S,Atletico Madrid
2271,Fernando Torres,27,959,5,30,5,2,0,F S,Atletico Madrid
2269,Koke,35,2765,4,29,51,3,0,F M S,Atletico Madrid
802,Diego Costa,15,1051,3,25,13,6,1,F S,Atletico Madrid
2272,Yannick Carrasco,17,894,3,25,17,3,0,D M S,Atletico Madrid
2328,Thomas Partey,33,2386,3,22,12,6,0,D M S,Atletico Madrid
2266,Saúl Ñíguez,36,3157,2,53,21,9,0,D M S,Atletico Madrid
2265,Filipe Luis,20,1662,1,5,19,4,0,D M S,Atletico Madrid
2278,Giménez,23,1683,1,12,6,6,0,D S,Atletico Madrid
2511,Vitolo,14,619,1,8,3,1,1,M S,Atletico Madrid
1951,Sime Vrsaljko,21,1696,0,3,14,7,0,D M S,Atletico Madrid
2261,Jan Oblak,37,3330,0,0,2,1,0,GK,Atletico Madrid
2262,Juanfran,17,1311,0,3,7,3,0,D S,Atletico Madrid
2263,Stefan Savic,27,2298,0,3,3,6,0,D S,Atletico Madrid
2264,Diego Godín,30,2552,0,13,6,6,0,D S,Atletico Madrid
2267,Augusto Fernández,5,105,0,1,1,1,0,M S,Atletico Madrid
2268,Gabi,34,2344,0,10,22,8,0,M S,Atletico Madrid
2274,Luciano Vietto,6,269,0,8,1,1,0,F S,Atletico Madrid
2276,Lucas Hernández,27,2117,0,7,6,6,1,D S,Atletico Madrid
5071,Nicolás Gaitán,6,214,0,7,5,0,0,M S,Atletico Madrid
5178,Antonio Moya,1,2,0,0,0,0,0,S,Atletico Madrid
6573,Axel Werner,1,90,0,0,0,0,0,GK,Atletico Madrid
6659,Carlos Isaac,1,64,0,1,0,1,0,D,Atletico Madrid
6720,Arona Sané,1,65,0,1,0,0,0,S,Atletico Madrid
1672,Jonathan Calleri,37,3112,9,99,27,7,0,F S,Las Palmas
690,Loïc Remy,12,757,5,31,5,1,0,F M S,Las Palmas
2358,Jonathan Viera,23,1993,4,39,62,4,0,M,Las Palmas
2215,Alen Halilovic,20,1307,2,38,20,1,1,M S,Las Palmas
2352,David García,11,858,1,5,4,2,0,D S,Las Palmas
2359,Tana,24,1552,1,14,21,2,0,F M S,Las Palmas
2511,Vitolo,9,693,1,6,7,0,0,F M S,Las Palmas
5079,Erik Exposito,10,455,1,9,4,0,0,F S,Las Palmas
46,Jairo Samperio,11,556,0,9,4,1,0,D F M S,Las Palmas
112,Alejandro Gálvez,18,1620,0,16,1,5,1,D,Las Palmas
1167,Alberto Aquilani,21,1293,0,12,12,4,0,M S,Las Palmas
1594,Hernán Toledo,15,613,0,3,6,2,0,D F M S,Las Palmas
2351,Raúl Lizoain,11,990,0,0,0,0,0,GK,Las Palmas
2353,Pedro Bigas,12,897,0,4,5,3,0,D S,Las Palmas
2354,Mauricio Lemos,16,1267,0,16,4,6,0,D M S,Las Palmas
2355,Dani Castellano,24,2027,0,4,9,5,0,D S,Las Palmas
2360,Momo,13,675,0,6,14,3,0,F M S,Las Palmas
2363,Vicente Gómez,25,1531,0,14,5,3,0,M S,Las Palmas
2364,David Simón,11,717,0,3,10,3,0,D S,Las Palmas
2365,Sergio Araujo,2,36,0,2,0,0,0,S,Las Palmas
2429,Hernán,7,350,0,5,0,1,0,M S,Las Palmas
2461,Aythami,3,181,0,0,0,0,0,D S,Las Palmas
2492,Sergi Samper,2,150,0,0,0,0,0,M,Las Palmas
2570,Nacho Gil,14,731,0,8,10,1,0,F M S,Las Palmas
2622,Javi Castellano,23,1567,0,4,3,4,0,M S,Las Palmas
3510,Oussama Tannane,10,576,0,13,8,1,0,F M S,Las Palmas
4042,Míchel Macedo,28,2141,0,6,23,4,1,D S,Las Palmas
4052,Ximo Navarro,31,2607,0,3,5,12,0,D S,Las Palmas
5041,Benito Ramírez,4,163,0,1,3,0,0,M S,Las Palmas
6078,Leandro Chichizola,27,2430,0,0,1,2,0,GK,Las Palmas
6079,Fabio González,1,65,0,0,1,1,0,M,Las Palmas
6248,Borja Herrera,3,242,0,1,1,0,0,D,Las Palmas
6469,Gabriel Peñalba,7,571,0,5,1,3,0,M,Las Palmas
6537,Matías Aguirregaray,15,1158,0,9,5,3,0,D S,Las Palmas
6538,Oghenekaro Etebo,14,1216,0,20,7,3,0,M,Las Palmas
6550,Imoh Ezekiel,10,465,0,7,3,0,0,M S,Las Palmas
2381,Rodrigo,37,2699,16,92,34,4,0,F S,Valencia
1642,Simone Zaza,33,2082,13,72,15,8,1,F S,Valencia
2384,Santi Mina,32,1548,12,43,10,3,0,F S,Valencia
2378,Daniel Parejo,34,3005,7,45,69,15,1,M,Valencia
5682,Gonçalo Guedes,33,2443,5,61,46,2,0,M S,Valencia
1516,Geoffrey Kondogbia,31,2621,4,28,21,11,1,M S,Valencia
2274,Luciano Vietto,14,521,2,5,14,1,0,F S,Valencia
497,Francis Coquelin,9,655,1,4,2,2,0,D M S,Valencia
922,Andreas Pereira,23,1074,1,14,20,5,0,M S,Valencia
2478,Carlos Soler,33,2373,1,45,35,4,0,M S,Valencia
5162,Nacho Vidal,7,447,1,3,1,1,0,D S,Valencia
493,Gabriel,30,2584,0,15,3,5,1,D S,Valencia
1297,Neto,33,2970,0,1,0,2,0,GK,Valencia
1508,Jeison Murillo,17,1375,0,2,0,4,0,D S,Valencia
1950,Martín Montoya,25,2152,0,8,13,7,0,D S,Valencia
2196,Álvaro Medrán,1,74,0,1,0,0,0,M,Valencia
2379,João Cancelo,1,90,0,4,5,0,0,M,Valencia
2386,Rúben Vezo,19,1552,0,3,3,1,1,D S,Valencia
2475,Jaume,5,450,0,0,0,2,0,GK,Valencia
2479,Toni Lato,16,800,0,1,6,4,0,D M S,Valencia
2505,José Gayá,34,2919,0,14,36,11,0,D M S,Valencia
2570,Nacho Gil,6,225,0,2,2,0,0,M S,Valencia
3056,Ezequiel Garay,24,2030,0,6,3,5,0,D S,Valencia
6076,Nemanja Maksimovic,15,551,0,7,10,1,0,M S,Valencia
6441,Ferrán Torres,13,299,0,3,4,0,0,M S,Valencia
2400,Raúl García,34,2645,10,80,23,10,0,F M S,Athletic Club
2410,Aduriz,33,2137,9,62,11,5,0,F S,Athletic Club
2399,Iñaki Williams,38,2848,7,74,33,3,0,F M S,Athletic Club
2401,Muniain,14,769,4,18,15,1,0,M S,Athletic Club
2405,Markel Susaeta,34,2274,3,27,54,2,0,M S,Athletic Club
2394,Etxeita,5,380,1,4,0,2,0,D,Athletic Club
2395,San José,26,2159,1,20,13,5,0,M S,Athletic Club
2452,De Marcos,21,1667,1,13,21,5,0,D M S,Athletic Club
